rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,date,year,month,clean_text,input_text,prob_neg,prob_neu,prob_pos,sentiment_score,sentiment_label,is_silent_killer
1.0,Save your money.,"We have owned this product for 14 months and it began to die about 3 months ago.  It would sporadically not reapond to the Fire remote.  We’d unplug and restart it, it’d work for a few days.  Then it stopped responding to the fire remote completely, only responding to our universal remote.  Then it sporadically wouldn’t respond to ANY remote, we’d unplug it, it’s work for anywhere from a few minutes to a few days.  Now we are to the point that we have to unplug it and reset it every time it “sleeps” (aka if we walk away from the tv for more than 2 minutes).",[],B00ZV9RDKK,B075X8471B,AGPAUTMCNQ2HSHK7C4QSFFB5ZHMQ,1557283349703,0,True,2019-05-08 02:42:29.703,2019,2019-05,"We have owned this product for 14 months and it began to die about 3 months ago. It would sporadically not reapond to the Fire remote. We’d unplug and restart it, it’d work for a few days. Then it stopped responding to the fire remote completely, only responding to our universal remote. Then it sporadically wouldn’t respond to ANY remote, we’d unplug it, it’s work for anywhere from a few minutes to a few days. Now we are to the point that we have to unplug it and reset it every time it “sleeps” (aka if we walk away from the tv for more than 2 minutes).","We have owned this product for 14 months and it began to die about 3 months ago. It would sporadically not reapond to the Fire remote. We’d unplug and restart it, it’d work for a few days. Then it stopped responding to the fire remote completely, only responding to our universal remote. Then it sporadically wouldn’t respond to ANY remote, we’d unplug it, it’s work for anywhere from a few minutes to a few days. Now we are to the point that we have to unplug it and reset it every time it “sleeps” (aka if we walk away from",0.72711104,0.2568928,0.015996167,-0.7111149,negative,False
5.0,Five Stars,Just what I needed.,[],B00ZV9RDKK,B075X8471B,AHO4HTR4OZLKGWILXGPKW3ATXQQQ,1490313709000,0,True,2017-03-24 00:01:49.000,2017,2017-03,Just what I needed.,Just what I needed.,0.006798009,0.02613716,0.96706486,0.9602668,positive,False
4.0,Cool product- wish it was easier to navigate,"A little challenging to nagivate the different apps and set up the stick, but still a cool product. Glad we tried it and would recommend!",[],B00ZV9RDKK,B075X8471B,AHTX7RVI3UUEM3ZYAOSV7POOYZBA,1486697529000,0,True,2017-02-10 03:32:09.000,2017,2017-02,"A little challenging to nagivate the different apps and set up the stick, but still a cool product. Glad we tried it and would recommend!","A little challenging to nagivate the different apps and set up the stick, but still a cool product. Glad we tried it and would recommend!",0.0055742078,0.02644043,0.9679854,0.96241117,positive,False
5.0,Five Stars,Love this gadget,[],B00ZV9RDKK,B075X8471B,AF4GS256H5NKD2OUSKPJOSTNT43A,1492012369000,0,True,2017-04-12 15:52:49.000,2017,2017-04,Love this gadget,Love this gadget,0.008276087,0.034697622,0.95702624,0.94875014,positive,False
5.0,Amazing Value,"The best deal going.  There are SO MANY TV shows, documentaries and movies of all genres.  Well worth the money.  I got rid of all but basic cable.  It is fabulous!  Took a bit to install, but understand others who got it after me say install was seamless.",[],B00ZV9RDKK,B075X8471B,AHEA35JHOPGT4O7VUSCTJ7XHG2WA,1493503049000,0,True,2017-04-29 21:57:29.000,2017,2017-04,"The best deal going. There are SO MANY TV shows, documentaries and movies of all genres. Well worth the money. I got rid of all but basic cable. It is fabulous! Took a bit to install, but understand others who got it after me say install was seamless.","The best deal going. There are SO MANY TV shows, documentaries and movies of all genres. Well worth the money. I got rid of all but basic cable. It is fabulous! Took a bit to install, but understand others who got it after me say install was seamless.",0.006274309,0.01893617,0.97478956,0.9685153,positive,False
4.0,"Cut the cord now - working with HULU, DirectTV Now, HBO GO and more","This is our second Fire Stick. Our first one is a first generation unit and we have it on the guest room tv now - it still works fine. We cut the cable cord completely six months ago and went totally to streaming. We added this new Fire Stick for the master bedroom and a Roku Express for the living room.<br /><br />I love being able to link our Fire Sticks to Alexa. We have a Dot in the guest room and the original Echo in the master bedroom controlling both Fire Sticks. This one also works on verbal commands through the remote, but you have to think about what you ask for if you have several streaming services. We have Prime, Netflix, Hulu, HBO Go and DirectTV Now (still saving $165 a month over cable!) and Alexa can find a specific show, but perhaps not on the channel you wanted.<br /><br />Comparing the Fire Stick and the Roku Express is pretty simple. The layout for the two is completely different and I actually think the Roku is easier to sort through and find stuff. It feels less cluttered actually. I do appreciate the full integration of the Fire Stick with my other devices through our Amazon account - I can pick up a show on Prime with my tablet, phone or tv exactly where I left off. Regardless of which streaming stick we use, we're still incredibly happy we dumped the cable.",[],B00ZV9RDKK,B075X8471B,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,1519588050500,0,True,2018-02-25 19:47:30.500,2018,2018-02,"This is our second Fire Stick. Our first one is a first generation unit and we have it on the guest room tv now - it still works fine. We cut the cable cord completely six months ago and went totally to streaming. We added this new Fire Stick for the master bedroom and a Roku Express for the living room. I love being able to link our Fire Sticks to Alexa. We have a Dot in the guest room and the original Echo in the master bedroom controlling both Fire Sticks. This one also works on verbal commands through the remote, but you have to think about what you ask for if you have several streaming services. We have Prime, Netflix, Hulu, HBO Go and DirectTV Now (still saving $165 a month over cable!) and Alexa can find a specific show, but perhaps not on the channel you wanted. Comparing the Fire Stick and the Roku Express is pretty simple. The layout for the two is completely different and I actually think the Roku is easier to sort through and find stuff. It feels less cluttered actually. I do appreciate the full integration of the Fire Stick with my other devices through our Amazon account - I can pick up a show on Prime with my tablet, phone or tv exactly where I left off. Regardless of which streaming stick we use, we're still incredibly happy we dumped the cable.",This is our second Fire Stick. Our first one is a first generation unit and we have it on the guest room tv now - it still works fine. We cut the cable cord completely six months ago and went totally to streaming. We added this new Fire Stick for the master bedroom and a Roku Express for the living room. I love being able to link our Fire Sticks to Alexa. We have a Dot in the guest room and the original Echo in the master bedroom controlling both Fire Sticks. This one also works on verbal commands through,0.003658924,0.15411325,0.8422279,0.8385689,positive,False
5.0,I believe the most important thing to understand is how to shut off the fire stick,I love Amazon Fire stick everything in one place there's so much to watch I don't know what to watch next. The only downside is I don't know how to turn off the fire stick.,[],B00ZV9RDKK,B075X8471B,AE5NJ373RYNSSYEROFQ6YMKJ6XWA,1516915842878,0,True,2018-01-25 21:30:42.878,2018,2018-01,I love Amazon Fire stick everything in one place there's so much to watch I don't know what to watch next. The only downside is I don't know how to turn off the fire stick.,I love Amazon Fire stick everything in one place there's so much to watch I don't know what to watch next. The only downside is I don't know how to turn off the fire stick.,0.030635402,0.09268376,0.8766808,0.8460454,positive,False
4.0,Easy to use,I liked it. It's easy to use.,[],B00ZV9RDKK,B075X8471B,AGZVEI6AXWO4JBOVJC3HEBKRO72Q,1537394913194,0,True,2018-09-19 22:08:33.194,2018,2018-09,I liked it. It's easy to use.,I liked it. It's easy to use.,0.0044973674,0.024105042,0.97139764,0.9669003,positive,False
1.0,Your being ripped off,Great concept but once you stop all the subscriptions your stick doesn't work anymore.,[],B00ZV9RDKK,B075X8471B,AEO3VJMVDDXN7YBGJ56EL76ZMJNA,1543237224600,0,True,2018-11-26 13:00:24.600,2018,2018-11,Great concept but once you stop all the subscriptions your stick doesn't work anymore.,Great concept but once you stop all the subscriptions your stick doesn't work anymore.,0.3343647,0.40554935,0.26008594,-0.07427877,neutral,False
5.0,Five Stars,Great Gizmo,[],B00ZV9RDKK,B075X8471B,AGHQT3DXTUR3CK6FT36XA54GIOJA,1529625999512,0,True,2018-06-22 00:06:39.512,2018,2018-06,Great Gizmo,Great Gizmo,0.0053947303,0.031229913,0.96337533,0.9579806,positive,False
5.0,Get one. Its great,Love it,[],B00ZV9RDKK,B075X8471B,AH5N3DZ2SJRF2G4H4KLLGGUCTQRQ,1506446353455,0,True,2017-09-26 17:19:13.455,2017,2017-09,Love it,Love it,0.016990202,0.09766407,0.8853457,0.8683555,positive,False
5.0,We love the fire stick,We love the fire stick. Kids use it all the time we don’t have cable anymore and get a lot more with the fire stick. I would recommend buying one,[],B00ZV9RDKK,B075X8471B,AEOYZXB5WVEL7WO2YOZD7IPZJRGQ,1519868613508,0,True,2018-03-01 01:43:33.508,2018,2018-03,We love the fire stick. Kids use it all the time we don’t have cable anymore and get a lot more with the fire stick. I would recommend buying one,We love the fire stick. Kids use it all the time we don’t have cable anymore and get a lot more with the fire stick. I would recommend buying one,0.0050935126,0.02433437,0.9705721,0.9654786,positive,False
5.0,Really great,"The firestick is a great buy. After purchasing my first, I have gone on to purchase three more (one for each room). Bonus: you can download an app to use your phone as a remote. Pretty cool!",[],B00ZV9RDKK,B075X8471B,AFK5XTHV2ULQWS7P6OKQO6WESLSA,1528494805849,0,True,2018-06-08 21:53:25.849,2018,2018-06,"The firestick is a great buy. After purchasing my first, I have gone on to purchase three more (one for each room). Bonus: you can download an app to use your phone as a remote. Pretty cool!","The firestick is a great buy. After purchasing my first, I have gone on to purchase three more (one for each room). Bonus: you can download an app to use your phone as a remote. Pretty cool!",0.0020554608,0.011121983,0.9868226,0.98476714,positive,False
5.0,Fast shipping! Great product! Will buy again!,Fast shipping! Great product! Will buy again!,[],B00ZV9RDKK,B075X8471B,AEKZ5DFCAVOVXRJZN3UB4QCETYDA,1546560649152,0,True,2019-01-04 00:10:49.152,2019,2019-01,Fast shipping! Great product! Will buy again!,Fast shipping! Great product! Will buy again!,0.00425946,0.00932781,0.98641276,0.9821533,positive,False
5.0,Five Stars,Is what I was looking for.,[],B00ZV9RDKK,B075X8471B,AGOBVBLJKHFAC7BKAVXU6RLC2NSQ,1495942723000,0,True,2017-05-28 03:38:43.000,2017,2017-05,Is what I was looking for.,Is what I was looking for.,0.035761207,0.4589351,0.5053037,0.46954247,positive,False
5.0,Turns an older tv into a smart tv,"This was on sale for $25, so I could not pass up this deal. It provides access to a wide range of apps and accessing programs via the Alexa enabled remote it quick and easy. I really like it!",[],B00ZV9RDKK,B075X8471B,AHKZUTJMNGUWX3K2WSZZTPLMZSGQ,1551984945145,0,True,2019-03-07 18:55:45.145,2019,2019-03,"This was on sale for $25, so I could not pass up this deal. It provides access to a wide range of apps and accessing programs via the Alexa enabled remote it quick and easy. I really like it!","This was on sale for $25, so I could not pass up this deal. It provides access to a wide range of apps and accessing programs via the Alexa enabled remote it quick and easy. I really like it!",0.0025909133,0.013580032,0.9838291,0.9812382,positive,False
5.0,Prime way to get Prime movies!,"I have used the Amazon Fire stick many, many times at my daughter's as she has three of them. I fell in love with the access and ease of watching series, movies, YouTube, listening to music and accessing Hulu, Netflix and others all with one little easily installed stick and remote.",[],B00ZV9RDKK,B075X8471B,AH6N7V4FCNXIWYGS5KS5AQNQDNBA,1515596761290,0,True,2018-01-10 15:06:01.290,2018,2018-01,"I have used the Amazon Fire stick many, many times at my daughter's as she has three of them. I fell in love with the access and ease of watching series, movies, YouTube, listening to music and accessing Hulu, Netflix and others all with one little easily installed stick and remote.","I have used the Amazon Fire stick many, many times at my daughter's as she has three of them. I fell in love with the access and ease of watching series, movies, YouTube, listening to music and accessing Hulu, Netflix and others all with one little easily installed stick and remote.",0.0026004692,0.035547327,0.96185213,0.95925164,positive,False
5.0,Five Stars,"Love voice activation, very easy to use. Love it in general.  Wish all remotes had voice activation.",[],B00ZV9RDKK,B075X8471B,AH5YCTGZHOJVMF2YWUQBJF5JF4ZQ,1505754642087,0,True,2017-09-18 17:10:42.087,2017,2017-09,"Love voice activation, very easy to use. Love it in general. Wish all remotes had voice activation.","Love voice activation, very easy to use. Love it in general. Wish all remotes had voice activation.",0.0040224837,0.011613355,0.9843642,0.98034173,positive,False
5.0,Five Stars,This is one of the best things I've purchased in a long time.,[],B00ZV9RDKK,B075X8471B,AGDYWNMBU2JD4LUK22J5CL4R35JA,1481042437000,0,True,2016-12-06 16:40:37.000,2016,2016-12,This is one of the best things I've purchased in a long time.,This is one of the best things I've purchased in a long time.,0.006086834,0.009032038,0.98488116,0.97879434,positive,False
5.0,Great item,Love it!  I do wish it were somewhat larger. It is hard to hold on to.,[],B00ZV9RDKK,B075X8471B,AFPTZFYFJBWQUASWGDWSOVW6PILQ,1484162681000,0,True,2017-01-11 19:24:41.000,2017,2017-01,Love it! I do wish it were somewhat larger. It is hard to hold on to.,Love it! I do wish it were somewhat larger. It is hard to hold on to.,0.012363843,0.047782443,0.9398537,0.9274899,positive,False
